Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,VideoAmt,PhotoAmt,AdoptionSpeed,optimized_word_count,Fee_bins
1,2,307,0,1,2,7,0,2,1,1,1,2,1,1,0,4.0,2,15,0
2,72,266,0,2,3,4,7,1,1,2,2,1,1,1,0,2.0,2,123,0
2,3,265,0,2,2,0,0,1,2,2,2,2,1,1,0,2.0,1,38,0
2,0,266,0,3,1,2,7,2,1,2,2,2,1,3,0,2.0,1,16,0
2,4,266,0,2,3,6,0,2,1,2,2,2,1,2,0,3.0,3,54,0
2,1,266,0,1,1,0,0,1,1,2,2,2,1,1,0,1.0,4,18,0
1,6,109,0,2,3,0,0,3,3,2,2,2,1,1,1,5.0,1,150,0
1,5,218,307,2,7,0,0,2,2,2,2,2,1,1,0,4.0,2,15,1
1,60,60,128,3,1,2,7,1,1,1,1,1,1,2,0,4.0,3,24,0
2,24,264,0,1,7,0,0,3,3,2,2,2,1,1,0,2.0,2,22,0
1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,9.0,3,22,0
2,2,266,0,2,7,0,0,2,1,2,1,2,1,1,0,1.0,2,67,0
1,5,307,0,1,2,0,0,2,1,1,1,2,1,1,0,4.0,3,51,0
1,3,307,0,2,2,7,0,2,2,1,1,2,1,1,0,7.0,2,44,0
2,2,292,0,1,2,0,0,2,2,2,1,2,1,1,0,2.0,1,9,0
2,2,265,0,2,1,4,7,2,2,2,2,2,1,1,0,4.0,2,28,2
1,24,307,0,1,2,0,0,2,2,3,3,1,1,1,0,0.0,4,2,0
1,3,307,0,2,2,6,7,2,1,1,1,2,1,2,1,3.0,4,56,0
1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,3.0,1,28,0
1,2,307,0,3,1,2,7,2,2,2,2,2,1,5,0,6.0,4,9,0
2,4,266,0,1,3,0,0,2,1,2,1,2,1,1,0,5.0,2,4,0
1,1,70,307,1,1,7,0,2,1,2,2,2,1,1,0,5.0,1,44,0
2,48,266,0,2,6,7,0,2,1,2,2,2,1,1,0,5.0,4,39,0
1,5,307,0,2,3,5,0,2,1,1,1,2,1,1,0,3.0,2,28,0
2,21,299,0,1,3,7,0,3,1,1,1,3,1,1,0,6.0,3,64,0
1,2,307,0,1,1,2,0,1,1,1,1,2,1,1,0,5.0,3,29,0
1,39,307,0,2,2,0,0,2,1,1,1,3,1,1,0,1.0,3,33,0
1,2,307,0,1,2,5,0,2,2,1,1,2,1,1,0,4.0,2,48,0
1,1,39,218,3,1,5,7,2,1,2,1,2,1,4,5,5.0,1,34,0
1,9,307,0,2,7,0,0,2,2,1,1,1,1,1,0,2.0,4,13,0
2,2,266,265,1,1,6,0,2,1,2,3,2,1,1,0,8.0,3,47,0
1,2,307,0,2,1,7,0,2,2,2,2,2,1,1,0,2.0,1,3,0
1,16,307,307,1,2,0,0,2,2,3,3,3,1,1,0,1.0,4,2,0
2,2,266,0,2,1,5,7,2,1,2,1,2,1,1,0,1.0,3,4,0
1,36,307,0,2,4,7,0,2,1,1,1,1,1,1,0,4.0,4,52,0
2,12,265,0,2,4,5,0,1,2,3,3,2,1,1,0,3.0,2,41,0
1,5,218,205,2,1,2,6,2,2,1,1,2,1,1,0,2.0,1,40,0
2,4,243,241,2,2,4,0,1,2,3,3,1,1,1,0,4.0,3,16,0
1,48,109,0,2,3,5,0,2,2,1,2,1,1,1,0,2.0,2,28,0
1,24,189,189,2,1,0,0,2,1,1,1,2,1,1,0,0.0,2,19,0
2,1,266,0,3,6,0,0,1,1,2,1,2,1,2,0,5.0,4,22,0
1,6,307,307,1,1,0,0,2,1,2,2,2,1,1,0,3.0,3,68,0
2,2,299,0,2,2,7,0,2,1,2,1,2,1,1,0,3.0,3,10,0
1,2,141,218,1,1,2,0,2,1,1,1,2,1,1,0,10.0,3,56,0
2,1,266,0,2,6,0,0,1,1,2,2,2,1,1,0,6.0,1,10,0
1,84,307,0,2,1,0,0,2,2,1,1,1,1,1,0,1.0,4,7,0
1,1,141,307,1,2,0,0,2,1,3,3,2,1,1,0,1.0,3,13,0
2,1,266,0,2,2,0,0,1,1,2,1,2,1,6,0,1.0,2,20,0
1,1,69,307,3,1,2,7,2,1,2,2,2,1,2,0,6.0,3,73,2
1,24,307,44,2,2,0,0,3,1,1,1,1,1,1,0,3.0,3,59,0
1,2,307,0,2,1,7,0,1,2,2,1,2,1,1,0,1.0,4,9,0
2,12,265,0,1,6,7,0,1,2,3,3,3,2,1,0,5.0,2,52,1
2,1,266,0,3,1,2,7,1,1,2,2,2,1,2,0,3.0,2,5,0
1,6,307,0,3,2,3,0,2,1,1,1,1,1,2,0,8.0,4,21,0
1,12,179,0,1,5,0,0,1,2,3,3,2,1,1,0,2.0,2,102,0
1,24,179,0,2,7,0,0,1,1,1,1,2,1,1,0,5.0,0,92,4
2,1,266,0,3,1,4,7,1,1,2,1,2,1,3,0,9.0,3,65,0
2,1,292,0,3,1,3,7,1,1,2,2,2,1,6,0,3.0,2,17,0
2,3,285,266,2,1,3,7,2,2,2,2,2,1,1,0,5.0,2,69,1
1,5,307,307,2,4,5,7,2,2,2,2,2,1,1,0,2.0,2,8,0
2,1,265,0,3,6,7,0,2,2,2,2,2,1,2,0,13.0,1,182,0
1,9,307,307,1,1,0,0,2,2,2,1,2,1,1,0,2.0,2,11,0
2,1,266,0,3,1,5,6,2,2,2,2,2,1,4,0,4.0,2,32,0
1,2,307,307,1,1,2,0,2,2,1,1,2,1,1,0,2.0,4,13,0
2,4,266,0,2,2,0,0,1,1,1,1,2,1,1,0,1.0,4,26,2
2,60,277,266,2,1,6,7,2,2,1,1,1,1,2,0,2.0,3,89,0
1,12,128,307,1,2,7,0,2,2,1,1,1,1,1,0,6.0,4,49,0
1,1,201,218,3,6,0,0,2,2,2,3,2,1,6,0,1.0,4,28,5
1,1,307,0,2,5,0,0,1,1,2,2,2,1,1,0,1.0,2,17,0
2,3,266,0,1,2,6,7,2,1,3,3,3,1,1,0,0.0,4,27,0
2,4,266,0,2,1,7,0,1,1,2,1,2,1,1,0,3.0,4,22,0
1,84,307,195,1,6,7,0,2,2,1,1,1,1,1,0,1.0,2,22,2
2,4,266,0,2,5,6,0,2,1,3,3,2,1,1,0,1.0,4,91,1
1,96,75,179,1,6,0,0,1,3,2,2,2,1,1,0,1.0,2,8,1
2,1,266,0,3,2,5,7,1,1,2,2,2,1,6,0,1.0,1,39,0
1,24,141,307,2,2,0,0,3,1,1,1,3,1,1,0,2.0,4,19,2
1,1,307,0,3,1,2,7,2,1,2,2,2,1,4,0,2.0,2,49,0
2,5,266,0,3,1,6,7,1,1,2,2,2,1,4,0,6.0,3,6,0
2,5,266,0,1,4,7,0,2,1,2,1,2,1,1,0,5.0,2,72,3
1,1,307,0,2,1,2,3,2,1,2,2,2,1,1,0,5.0,2,59,0
2,2,266,0,1,4,7,0,1,1,2,1,2,1,1,0,5.0,3,43,0
1,96,111,0,2,1,2,5,3,1,3,3,3,1,1,0,2.0,1,15,0
2,6,306,0,2,2,3,4,2,2,3,3,1,1,1,0,2.0,4,20,0
1,24,195,0,2,1,2,5,2,3,1,1,3,1,1,0,0.0,1,5,0
1,2,307,0,1,1,0,0,2,1,2,2,2,1,3,0,1.0,0,7,0
1,12,307,0,2,2,3,0,2,1,2,2,1,1,1,0,5.0,4,91,0
1,1,307,0,2,1,2,0,2,1,2,2,2,1,1,0,4.0,1,20,0
2,36,266,0,2,2,5,7,3,1,1,1,1,1,1,0,2.0,2,29,0
1,3,307,0,2,2,0,0,2,1,2,2,2,1,1,0,3.0,2,2,0
2,2,292,266,2,2,7,0,1,2,3,3,2,1,1,0,3.0,2,12,0
2,6,265,0,1,4,7,0,2,2,1,1,1,1,1,0,6.0,3,29,2
1,4,307,0,2,2,0,0,2,1,2,2,2,1,2,0,2.0,4,9,0
2,15,266,0,1,1,7,0,2,1,1,1,1,1,1,0,1.0,4,10,0
1,8,307,0,2,6,7,0,1,1,1,1,1,1,1,0,4.0,4,31,0
1,2,307,307,2,1,5,0,2,1,1,1,2,1,1,0,4.0,1,36,0
1,2,307,0,1,1,7,0,2,1,2,2,2,1,1,0,9.0,1,2,1
1,1,307,0,3,1,2,0,1,1,2,2,2,1,6,0,5.0,4,30,0
1,3,307,0,2,2,5,0,2,2,2,2,2,1,1,1,4.0,4,46,0
1,48,179,0,1,2,0,0,2,1,3,3,2,2,1,0,2.0,1,2,0
2,5,265,0,1,3,5,0,2,2,2,1,2,1,1,0,1.0,4,13,0
2,3,266,0,2,1,7,0,1,1,1,1,2,1,1,0,3.0,3,2,0
1,1,307,0,2,1,0,0,2,2,2,2,2,1,1,0,5.0,2,12,0
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,1,5.0,2,37,0
2,1,266,0,1,1,6,0,2,1,2,2,2,1,1,0,4.0,1,109,1
2,2,266,266,1,1,7,0,1,1,2,2,3,1,2,0,5.0,1,109,0
1,17,189,0,1,1,0,0,2,1,1,1,2,1,1,0,0.0,2,15,0
2,17,285,0,2,5,7,0,2,2,2,2,2,1,1,0,3.0,2,12,1
1,3,307,0,3,2,5,0,2,2,2,2,2,1,2,0,1.0,2,6,0
1,12,307,200,1,1,5,0,2,1,3,3,2,1,1,0,1.0,2,33,0
1,72,213,0,2,7,0,0,2,2,1,1,2,1,1,0,3.0,2,89,0
1,36,307,307,2,1,0,0,3,1,1,1,2,1,1,0,4.0,4,104,0
1,84,109,0,2,3,7,0,2,3,1,1,2,1,1,0,2.0,2,17,0
1,1,307,0,3,1,2,7,2,1,2,1,2,1,4,0,1.0,1,20,0
1,2,307,0,2,1,7,0,2,2,1,1,2,1,1,0,1.0,3,38,0
1,1,307,0,2,2,0,0,2,1,1,1,1,1,1,0,1.0,2,22,0
2,4,266,265,1,1,7,0,2,2,1,1,2,1,1,0,3.0,3,126,0
2,3,265,0,2,3,7,0,2,2,2,2,2,1,1,0,3.0,2,2,0
1,3,189,307,1,1,0,0,2,1,2,2,2,1,1,0,2.0,3,23,0
2,3,299,0,2,1,2,7,1,1,1,1,2,1,1,0,3.0,2,56,0
1,1,307,0,3,3,5,0,2,1,2,1,2,1,2,0,1.0,4,9,0
1,8,307,0,2,6,0,0,2,1,1,1,1,1,1,0,2.0,4,131,0
2,1,266,0,3,1,7,0,2,1,2,2,2,1,4,0,1.0,2,16,0
1,3,307,0,2,2,0,0,2,1,1,1,2,1,1,0,5.0,2,150,0
2,1,266,0,1,6,7,0,1,1,2,2,2,1,2,0,9.0,1,54,0
1,12,119,103,1,1,2,0,3,2,3,3,3,1,1,0,1.0,2,10,0
2,1,266,0,2,7,0,0,1,1,1,1,1,1,3,0,2.0,1,43,0
1,12,60,0,2,6,0,0,1,1,3,3,3,1,1,0,2.0,2,59,0
1,18,155,155,2,2,7,0,2,2,2,1,2,1,1,0,3.0,2,52,0
1,5,307,0,1,2,0,0,2,1,1,1,2,1,1,0,3.0,2,27,0
2,3,264,266,3,4,5,7,2,2,2,2,2,1,4,0,5.0,2,17,0
2,2,266,256,1,1,2,6,3,1,2,2,2,1,3,0,4.0,1,4,0
1,2,307,307,3,1,2,7,2,2,1,1,2,1,3,0,13.0,3,34,0
1,1,307,0,2,2,0,0,1,1,2,2,2,1,1,0,2.0,4,20,0
2,1,299,266,1,1,2,6,2,1,2,1,2,1,1,0,5.0,1,102,1
1,36,307,0,1,1,7,0,2,1,1,1,1,1,1,0,4.0,2,71,0
2,12,292,246,2,2,5,0,2,1,2,2,2,1,1,0,2.0,1,33,0
1,24,307,0,1,5,0,0,2,2,3,3,3,1,1,0,2.0,4,12,0
1,3,307,0,2,1,2,5,3,1,3,3,2,1,2,0,2.0,3,84,0
2,1,292,0,1,2,6,0,3,2,3,3,3,1,1,0,8.0,3,32,0
2,2,292,0,2,2,7,0,1,1,3,3,3,1,1,0,4.0,4,29,0
2,6,243,0,1,4,7,0,1,1,2,2,2,1,1,0,3.0,1,65,0
2,7,266,0,1,6,7,0,2,1,2,1,2,1,1,0,1.0,4,7,0
1,1,307,0,2,5,0,0,2,1,2,1,2,1,1,0,1.0,3,60,0
1,2,307,307,1,5,0,0,2,2,2,1,2,1,1,0,1.0,4,14,0
1,3,307,307,3,1,2,0,3,1,3,3,3,1,3,0,12.0,3,42,0
2,11,266,0,1,3,7,0,2,1,2,2,2,1,1,0,3.0,4,62,0
2,2,265,0,1,2,3,0,2,1,3,1,2,1,1,0,1.0,3,20,0
2,1,266,0,1,1,5,6,1,1,2,2,2,1,1,0,5.0,1,70,0
2,4,266,0,1,3,0,0,2,2,1,1,2,1,1,0,2.0,2,31,0
1,1,307,0,1,1,2,7,2,1,2,2,2,1,1,0,1.0,2,18,1
1,1,105,103,2,1,2,7,2,2,2,2,2,1,3,0,4.0,2,48,0
2,6,266,0,1,2,7,0,2,1,1,1,2,1,1,0,1.0,4,24,0
2,2,266,0,2,1,2,0,2,1,2,2,2,1,1,0,1.0,4,11,1
2,1,282,0,1,1,2,7,2,2,2,2,2,2,1,0,3.0,0,8,0
2,2,266,0,2,1,0,0,1,1,2,2,2,1,1,0,3.0,4,18,0
1,12,307,0,1,1,3,7,2,1,3,3,3,1,1,0,3.0,2,28,0
1,24,307,0,1,1,0,0,3,2,1,1,1,1,1,0,4.0,4,9,1
2,2,265,0,1,1,6,0,2,2,2,2,2,1,4,0,1.0,2,72,0
1,5,307,0,2,5,0,0,2,1,1,1,1,1,1,0,4.0,4,9,0
1,1,307,0,2,5,7,0,2,1,2,2,2,1,1,0,10.0,3,93,0
2,14,292,0,1,2,5,0,2,2,1,1,1,1,1,0,3.0,2,53,0
1,2,307,0,2,1,7,0,2,1,2,2,2,1,1,0,6.0,2,69,0
2,2,305,0,3,1,7,0,1,1,1,1,3,1,2,0,2.0,3,38,0
1,7,307,0,2,1,2,0,1,1,1,1,1,1,1,0,1.0,4,44,0
2,0,266,0,1,1,0,0,1,1,2,2,2,1,1,0,2.0,4,8,0
2,5,266,285,1,2,3,4,2,3,2,1,2,1,1,0,7.0,1,30,2
2,6,265,0,3,1,7,0,2,2,2,2,2,1,2,0,3.0,4,21,0
1,3,307,0,1,1,2,5,2,1,1,1,2,1,1,0,2.0,4,11,0
1,3,307,307,2,2,7,0,2,1,2,2,2,1,1,0,5.0,3,29,0
1,12,307,0,1,1,2,7,2,2,1,1,1,1,1,0,6.0,4,172,0
1,1,307,0,3,2,0,0,2,2,2,2,2,1,4,0,4.0,3,50,0
1,2,307,0,2,1,2,0,2,2,3,3,2,1,1,0,3.0,2,15,0
1,2,213,307,2,1,7,0,1,2,2,2,2,1,3,0,5.0,1,25,0
2,1,266,0,2,1,7,0,2,1,2,1,2,1,3,0,8.0,3,109,1
2,2,264,0,1,3,7,0,2,3,2,1,2,1,1,0,2.0,4,32,0
1,21,182,0,1,1,2,5,1,1,2,2,2,1,1,0,1.0,3,18,5
1,1,307,0,3,1,2,5,2,1,2,2,2,1,6,0,4.0,2,43,0
1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,2.0,3,11,0
1,36,195,0,1,7,0,0,1,1,1,1,2,1,1,0,1.0,1,5,0
1,2,103,307,2,1,2,0,2,2,3,3,2,1,1,0,3.0,3,16,0
1,52,119,0,1,1,5,6,2,2,1,1,2,1,1,0,5.0,1,20,2
2,2,266,0,2,6,7,0,2,1,2,1,2,2,1,0,6.0,1,109,0
1,2,307,0,1,2,0,0,2,1,2,2,2,1,1,0,1.0,2,16,0
2,18,266,0,3,1,3,7,2,2,2,2,2,2,4,0,3.0,3,99,0
1,4,307,109,1,3,0,0,2,2,1,2,1,1,1,0,2.0,4,16,0
2,1,266,0,1,1,5,0,1,1,2,1,2,1,1,0,4.0,1,57,0
2,3,266,0,2,7,0,0,1,1,1,1,2,1,1,0,3.0,1,40,0
1,60,205,0,2,1,7,0,2,2,3,3,1,1,1,0,4.0,2,22,0
2,4,266,0,1,1,3,7,1,1,2,1,2,1,2,0,1.0,2,5,0
2,3,247,243,1,3,4,5,2,1,2,2,2,1,1,0,3.0,1,94,0
1,36,109,307,1,3,0,0,4,2,1,1,1,1,1,0,1.0,3,42,0
2,12,292,276,1,1,3,7,2,2,3,1,2,1,1,0,4.0,3,108,2
2,3,266,299,1,1,6,7,1,1,1,1,2,1,1,1,4.0,2,8,0
2,17,266,0,3,2,6,0,2,2,2,2,2,1,4,0,4.0,4,29,0
1,1,307,0,3,1,2,7,3,1,2,2,2,1,6,0,4.0,3,311,0
2,3,265,0,3,2,4,7,2,1,2,2,2,1,4,0,4.0,3,16,0
2,2,266,0,1,5,0,0,1,1,2,2,2,1,1,0,2.0,4,25,1
1,48,179,0,2,5,0,0,1,2,1,1,1,1,1,0,4.0,2,48,5
1,2,307,0,2,2,5,0,2,1,1,1,2,1,1,0,5.0,2,9,0
1,5,109,141,2,3,4,0,2,2,3,1,1,1,1,0,5.0,4,23,0
1,4,307,0,2,7,0,0,1,1,1,1,3,1,1,0,2.0,2,9,0
2,4,247,266,1,1,0,0,2,1,1,1,2,1,1,0,2.0,1,12,0
1,24,307,0,1,1,4,0,2,1,3,3,3,1,1,0,3.0,3,31,0
2,4,265,0,2,1,2,0,3,2,2,2,2,1,1,0,7.0,0,6,0
1,31,307,0,2,3,5,0,1,1,1,1,1,1,1,0,5.0,4,49,2
2,4,266,0,1,2,5,6,1,1,1,1,2,1,1,0,5.0,2,38,0
2,54,266,0,1,3,4,7,2,1,1,1,1,1,1,0,2.0,4,40,0
2,7,266,0,1,3,0,0,2,1,1,1,1,1,1,0,3.0,4,30,0
1,2,307,0,3,1,4,7,2,1,2,2,2,1,6,0,6.0,2,10,0
2,4,292,0,2,2,7,0,1,1,1,1,2,1,1,0,4.0,2,75,5
2,2,266,0,3,1,2,3,2,1,1,1,3,1,3,0,4.0,2,55,0
1,36,75,307,2,2,0,0,1,2,3,3,3,1,1,0,1.0,4,22,0
2,8,251,254,2,2,0,0,2,2,1,1,2,1,1,0,3.0,3,27,4
2,36,266,0,2,5,6,7,2,1,2,1,1,1,1,0,13.0,2,93,0
1,14,141,307,1,7,0,0,2,2,2,2,2,1,1,0,4.0,0,34,0
1,31,20,0,1,2,7,0,2,1,1,1,2,1,1,0,1.0,3,43,5
1,2,307,0,2,5,0,0,2,1,2,2,2,1,1,0,8.0,3,96,0
1,17,205,0,1,7,0,0,2,1,1,1,2,1,1,0,0.0,4,8,4
1,46,179,0,2,5,7,0,1,3,1,1,1,1,1,0,1.0,3,2,0
2,2,266,247,1,1,2,0,1,2,2,2,2,1,1,0,2.0,0,35,0
2,2,266,0,2,1,6,0,1,1,2,2,2,1,1,0,2.0,4,14,0
2,3,266,0,2,1,3,7,2,1,1,1,1,1,1,0,10.0,1,29,0
1,2,307,0,1,2,7,0,1,1,3,3,3,1,1,0,1.0,4,31,0
1,1,307,0,1,1,3,0,2,2,1,1,2,1,1,0,8.0,3,42,0
2,1,266,0,2,4,7,0,2,1,2,2,2,1,1,0,1.0,3,6,0
1,2,307,307,3,1,4,7,2,1,2,2,2,1,5,0,5.0,4,13,0
2,17,265,0,3,3,0,0,3,2,1,1,1,1,2,0,5.0,4,88,0
2,7,276,292,1,1,7,0,3,2,2,1,2,1,1,0,5.0,3,59,2
1,120,307,307,2,2,0,0,2,2,2,2,1,1,1,0,1.0,4,22,0
2,1,266,266,3,2,3,6,2,1,2,2,2,1,2,0,13.0,4,38,0
1,36,83,0,2,2,0,0,2,2,1,1,2,1,1,0,2.0,1,32,0
2,9,266,0,1,3,0,0,2,1,2,2,2,1,1,0,1.0,4,7,0
2,2,243,0,1,3,0,0,3,2,1,1,2,1,1,1,4.0,2,16,0
2,5,266,0,1,1,2,7,1,1,3,3,3,1,1,0,9.0,2,35,0
1,50,60,205,1,2,0,0,2,1,2,2,1,1,1,0,3.0,4,8,0
2,16,266,0,2,6,7,0,2,1,2,1,1,1,1,0,10.0,4,46,0
1,1,307,0,2,2,7,0,2,1,3,3,3,1,1,0,3.0,1,14,0
1,3,307,307,2,1,2,7,2,2,2,1,2,1,1,0,10.0,2,50,2
2,24,264,0,2,2,0,0,2,3,1,1,1,1,2,0,1.0,1,35,3
1,48,307,307,1,1,7,0,3,1,1,1,1,1,1,0,4.0,2,72,2
1,2,307,0,2,1,2,6,2,1,2,2,2,1,4,0,1.0,2,15,0
1,6,109,0,1,3,0,0,3,3,1,1,2,1,1,0,1.0,0,20,0
1,2,307,0,3,1,2,7,2,1,2,2,2,1,6,0,5.0,1,13,0
1,2,307,0,2,1,5,0,2,2,2,2,2,1,1,0,1.0,2,25,0
1,2,307,0,1,2,0,0,2,1,2,2,2,1,1,0,1.0,1,23,0
2,9,266,294,1,6,0,0,2,2,2,1,2,1,1,0,3.0,2,50,1
2,6,299,0,3,6,7,0,1,1,2,1,2,1,2,0,1.0,3,53,0
2,0,265,0,3,1,2,7,1,2,2,2,2,1,3,0,7.0,1,34,0
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,8.0,2,137,0
1,4,307,307,1,2,7,0,2,2,1,1,2,1,1,0,2.0,2,2,0
1,11,307,0,2,2,5,0,1,1,3,1,2,1,1,0,6.0,3,15,0
1,3,307,0,1,2,0,0,2,2,2,2,2,1,1,0,1.0,4,22,0
2,3,0,266,3,1,4,7,1,1,2,1,2,1,3,0,11.0,2,15,0
1,3,307,0,2,2,7,0,2,2,1,1,2,1,1,0,1.0,2,9,1
2,4,266,0,1,2,0,0,2,1,2,1,1,1,1,0,2.0,2,16,0
2,10,264,0,2,3,6,0,2,3,3,3,3,1,1,0,3.0,0,31,0
2,1,265,0,3,1,5,7,1,2,2,2,2,1,5,0,1.0,4,24,0
1,48,195,0,1,7,0,0,1,3,1,1,3,2,1,0,4.0,1,44,0
1,4,307,0,3,2,0,0,2,2,1,1,1,1,3,0,3.0,4,37,0
1,10,307,0,1,1,2,5,2,1,2,2,2,1,1,0,9.0,3,31,0
2,2,266,0,1,1,7,0,2,2,1,1,2,1,1,0,11.0,3,30,0
1,5,218,307,2,1,7,0,1,1,1,1,2,1,1,0,4.0,3,16,0
1,5,307,0,2,7,0,0,2,1,1,1,1,1,1,0,5.0,3,43,0
2,26,265,0,2,6,0,0,2,2,1,1,2,1,1,0,2.0,4,34,0
1,15,213,0,1,7,0,0,2,3,3,3,3,1,1,0,2.0,2,35,0
1,8,179,307,1,7,0,0,2,2,3,3,3,1,1,0,1.0,2,50,0
2,7,285,266,3,2,7,0,2,2,1,1,2,1,2,0,13.0,2,2,5
1,1,307,0,1,2,0,0,2,1,3,1,2,1,1,0,2.0,2,13,0
2,2,292,0,2,2,0,0,2,1,2,2,2,1,1,0,3.0,1,31,0
1,3,307,0,2,1,0,0,2,1,2,1,2,1,1,0,3.0,2,9,0
2,4,265,0,2,1,7,0,2,2,1,1,2,1,1,0,7.0,3,14,0
2,8,265,0,2,1,2,5,2,2,3,3,1,1,1,0,2.0,1,6,0
1,72,49,0,1,1,2,7,3,1,1,1,1,1,1,0,1.0,4,8,0
2,24,266,0,1,6,7,0,2,1,2,2,1,1,1,0,1.0,4,4,0
1,96,307,0,1,1,0,0,1,1,1,1,1,1,1,0,1.0,4,16,0
1,12,307,0,1,5,0,0,2,1,3,3,3,1,1,0,2.0,1,5,0
1,3,307,0,2,5,7,0,2,2,2,1,2,1,1,0,2.0,4,18,0
2,7,299,0,1,1,6,7,1,1,1,1,1,1,1,0,5.0,4,23,2
2,1,266,0,3,1,4,7,1,1,2,2,2,1,2,1,5.0,1,138,0
2,1,266,292,3,1,6,7,1,1,2,2,2,1,3,0,4.0,3,12,0
2,14,266,0,2,1,2,0,2,1,2,2,1,1,1,0,3.0,4,12,0
1,6,307,0,2,2,7,0,2,2,1,1,1,2,1,0,6.0,3,27,0
1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,10.0,3,15,0
2,5,292,0,1,2,0,0,2,2,2,2,2,2,1,0,3.0,1,2,0
2,24,292,266,2,2,5,0,1,1,1,3,1,1,1,0,3.0,1,51,0
2,5,266,0,3,4,5,7,1,1,2,2,3,1,4,0,1.0,4,31,0
2,12,249,0,2,1,2,6,2,1,2,1,2,1,1,0,3.0,2,48,0
1,13,307,0,2,1,2,0,2,1,1,1,1,1,1,0,3.0,2,35,0
1,2,179,195,1,2,0,0,1,2,2,1,2,1,1,0,3.0,1,27,5
2,3,266,0,1,1,7,0,2,1,1,1,2,1,1,0,4.0,2,23,3
1,48,182,205,1,1,2,5,1,1,1,1,2,1,1,0,3.0,4,5,0
1,2,307,0,2,2,3,7,2,2,2,2,2,1,1,0,2.0,4,19,0
1,7,205,0,3,2,3,7,1,1,1,1,2,1,2,0,1.0,1,74,5
2,2,266,0,3,2,4,6,1,1,2,2,2,1,4,0,4.0,2,24,0
1,24,20,0,2,1,2,7,2,1,3,3,2,1,1,0,1.0,1,82,0
2,2,266,0,1,2,6,0,1,1,1,1,2,1,1,0,1.0,2,15,1
1,3,307,0,2,2,5,7,2,1,2,2,2,1,3,0,5.0,4,43,4
1,48,307,0,2,2,7,0,2,1,1,1,1,1,1,0,4.0,4,71,0
1,36,19,19,2,1,2,7,2,1,3,3,3,1,1,0,4.0,3,18,0
2,4,266,266,2,2,0,0,1,1,2,2,2,1,1,1,2.0,2,6,0
2,4,266,0,2,7,0,0,1,1,2,2,1,1,1,0,3.0,3,22,0
2,5,266,0,1,1,7,0,2,1,3,3,2,1,1,0,9.0,3,5,0
2,2,266,0,2,6,7,0,2,1,2,1,2,1,1,1,7.0,2,34,0
2,24,265,0,2,1,6,7,2,2,1,1,1,1,1,0,3.0,4,15,0
1,7,307,0,2,1,3,4,2,1,1,1,1,1,1,1,7.0,3,195,0
2,36,266,0,1,1,7,0,2,1,2,2,1,1,1,0,1.0,4,50,0
2,26,265,0,2,2,5,7,3,2,2,1,2,1,1,0,2.0,4,54,1
2,3,265,0,1,1,6,0,2,2,2,2,2,2,1,0,5.0,4,21,0
2,3,265,265,3,4,6,0,2,1,2,2,2,1,2,0,1.0,3,19,0
2,36,264,0,2,1,2,0,2,3,2,2,1,1,1,0,3.0,3,51,0
1,1,307,0,1,1,2,0,2,2,2,2,2,2,1,0,5.0,2,11,0
2,16,266,0,2,6,7,0,2,1,1,1,1,1,1,0,10.0,4,61,1
1,13,307,0,2,3,0,0,1,2,2,1,1,1,1,0,2.0,4,44,0
2,1,266,0,1,1,4,0,2,1,2,1,2,1,3,0,1.0,1,17,0
1,4,307,307,2,2,0,0,2,2,2,3,3,1,1,0,4.0,4,46,0
2,3,285,264,2,1,2,6,3,2,3,3,3,1,1,0,2.0,4,5,0
2,6,254,0,2,1,3,0,1,1,1,1,1,2,2,0,3.0,1,15,0
2,3,265,299,3,4,5,7,1,2,2,2,2,1,4,0,6.0,2,61,0
1,8,307,0,1,1,0,0,2,1,2,2,2,1,1,0,1.0,4,5,0
1,12,307,0,1,2,0,0,2,1,1,1,1,1,1,0,2.0,4,42,0
2,6,266,299,1,3,7,0,1,1,1,1,2,1,1,0,6.0,1,331,2
1,48,205,0,1,2,5,7,1,2,1,1,2,1,1,0,3.0,3,96,0
2,2,266,0,2,4,7,0,1,1,3,3,3,1,1,0,2.0,1,3,0
1,3,307,0,2,2,7,0,2,1,3,3,2,1,1,0,1.0,2,2,0
1,2,307,0,1,1,4,7,2,2,2,1,2,1,1,0,6.0,1,46,0
2,6,266,0,2,3,6,7,1,1,1,1,1,1,1,0,1.0,2,37,0
1,12,307,0,2,2,0,0,1,1,1,1,1,1,1,0,3.0,4,9,0
1,36,205,0,2,2,5,0,1,3,1,1,3,1,1,0,1.0,4,7,0
2,2,266,0,2,1,7,0,1,1,1,1,1,1,1,0,1.0,4,1,1
1,24,179,179,1,7,0,0,2,2,1,1,1,1,1,0,0.0,4,5,0
